ensembl_gene_id	entrezgene_id	external_gene_name	chromosome_name	description	gene_biotype
ENSG00000179094	5187	PER1	17	period circadian regulator 1	protein_coding
ENSG00000220205	6844	VAMP2	17	vesicle associated membrane protein 2	protein_coding
ENSG00000179029	84314	TMEM107	17	transmembrane protein 107	protein_coding
ENSG00000196544	54785	BORCS6	17	BLOC-1 related complex subunit 6	protein_coding
ENSG00000178999	9212	AURKB	17	aurora kinase B	protein_coding
ENSG00000178977	NA	LINC00324	17	long intergenic non-protein coding RNA 324	lncRNA
ENSG00000178971	80169	CTC1	17	CST telomere replication complex component 1	protein_coding
ENSG00000178921	5198	PFAS	17	phosphoribosylformylglycinamidine synthase	protein_coding
ENSG00000125434	399512	SLC25A35	17	solute carrier family 25 member 35	protein_coding
ENSG00000108961	29098	RANGRF	17	RAN guanine nucleotide release factor	protein_coding
ENSG00000198844	22899	ARHGEF15	17	Rho guanine nucleotide exchange factor 15	protein_coding
ENSG00000184619	124751	KRBA2	17	KRAB-A domain containing 2	protein_coding
ENSG00000161970	6154	RPL26	17	ribosomal protein L26	protein_coding
ENSG00000166579	81565	NDEL1	17	nudE neurodevelopment protein 1 like 1	protein_coding
ENSG00000133026	4628	MYH10	17	myosin heavy chain 10	protein_coding
ENSG00000170310	9482	STX8	17	syntaxin 8	protein_coding
ENSG00000133028	6341	SCO1	17	SCO cytochrome c oxidase assembly protein 1	protein_coding
ENSG00000170222	56985	ADPRM	17	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent	protein_coding
ENSG00000187824	388335	TMEM220	17	transmembrane protein 220	protein_coding
ENSG00000263400	NA	TMEM220-AS1	17	TMEM220 antisense RNA 1	lncRNA
ENSG00000154957	7566	ZNF18	17	zinc finger protein 18	protein_coding
ENSG00000065559	6416	MAP2K4	17	mitogen-activated protein kinase kinase 4	protein_coding
ENSG00000006744	60528	ELAC2	17	elaC ribonuclease Z 2	protein_coding
ENSG00000006695	1352	COX10	17	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10	protein_coding
ENSG00000109099	5376	PMP22	17	peripheral myelin protein 22	protein_coding
ENSG00000175106	201158	TVP23C	17	trans-golgi network vesicle protein 23 homolog C	protein_coding
ENSG00000221926	10626	TRIM16	17	tripartite motif containing 16	protein_coding
ENSG00000187607	57335	ZNF286A	17	zinc finger protein 286A	protein_coding
ENSG00000170425	136	ADORA2B	17	adenosine A2b receptor	protein_coding
ENSG00000214941	125150	ZSWIM7	17	zinc finger SWIM-type containing 7	protein_coding
ENSG00000011295	54902	TTC19	17	tetratricopeptide repeat domain 19	protein_coding
ENSG00000141027	9611	NCOR1	17	nuclear receptor corepressor 1	protein_coding
ENSG00000108474	9487	PIGL	17	phosphatidylinositol glycan anchor biosynthesis class L	protein_coding
ENSG00000166582	201161	CENPV	17	centromere protein V	protein_coding
ENSG00000170315	7314	UBB	17	ubiquitin B	protein_coding
ENSG00000187688	51393	TRPV2	17	transient receptor potential cation channel subfamily V member 2	protein_coding
ENSG00000181350	388341	LRRC75A	17	leucine rich repeat containing 75A	protein_coding
ENSG00000197566	57547	ZNF624	17	zinc finger protein 624	protein_coding
ENSG00000170160	9720	CCDC144A	17	coiled-coil domain containing 144A	protein_coding
ENSG00000133030	23164	MPRIP	17	myosin phosphatase Rho interacting protein	protein_coding
ENSG00000225442	NA	MPRIP-AS1	17	MPRIP antisense RNA 1	lncRNA
ENSG00000179598	201164	PLD6	17	phospholipase D family member 6	protein_coding
ENSG00000154803	201163	FLCN	17	folliculin	protein_coding
ENSG00000141030	8533	COPS3	17	COP9 signalosome subunit 3	protein_coding
ENSG00000205309	56953	NT5M	17	5',3'-nucleotidase, mitochondrial	protein_coding
ENSG00000141026	55090	MED9	17	mediator complex subunit 9	protein_coding
ENSG00000108551	51655	RASD1	17	ras related dexamethasone induced 1	protein_coding
ENSG00000133027	10400	PEMT	17	phosphatidylethanolamine N-methyltransferase	protein_coding
ENSG00000226746	NA	SMCR5	17	Smith-Magenis syndrome chromosome region, candidate 5	lncRNA
ENSG00000072310	6720	SREBF1	17	sterol regulatory element binding transcription factor 1	protein_coding
ENSG00000175662	146691	TOM1L2	17	target of myb1 like 2 membrane trafficking protein	protein_coding
ENSG00000171962	83450	DRC3	17	dynein regulatory complex subunit 3	protein_coding
ENSG00000171953	91647	ATPAF2	17	ATP synthase mitochondrial F1 complex assembly factor 2	protein_coding
ENSG00000141034	79018	GID4	17	GID complex subunit 4 homolog	protein_coding
ENSG00000108591	1819	DRG2	17	developmentally regulated GTP binding protein 2	protein_coding
ENSG00000091542	54890	ALKBH5	17	alkB homolog 5, RNA demethylase	protein_coding
ENSG00000131899	3996	LLGL1	17	LLGL scribble cell polarity complex component 1	protein_coding
ENSG00000177731	2314	FLII	17	FLII actin remodeling protein	protein_coding
ENSG00000177427	125170	MIEF2	17	mitochondrial elongation factor 2	protein_coding
ENSG00000177302	7156	TOP3A	17	DNA topoisomerase III alpha	protein_coding
ENSG00000176994	140775	SMCR8	17	SMCR8-C9orf72 complex subunit	protein_coding
ENSG00000176974	6470	SHMT1	17	serine hydroxymethyltransferase 1	protein_coding
ENSG00000108448	147166	TRIM16L	17	tripartite motif containing 16 like	protein_coding
ENSG00000171928	51030	TVP23B	17	trans-golgi network vesicle protein 23 homolog B	protein_coding
ENSG00000141127	5636	PRPSAP2	17	phosphoribosyl pyrophosphate synthetase associated protein 2	protein_coding
ENSG00000188522	644815	FAM83G	17	family with sequence similarity 83 member G	protein_coding
ENSG00000154016	10750	GRAP	17	GRB2 related adaptor protein	protein_coding
ENSG00000189152	400581	GRAPL	17	GRB2 related adaptor protein like	protein_coding
ENSG00000072134	22905	EPN2	17	epsin 2	protein_coding
ENSG00000108641	27077	B9D1	17	B9 domain containing 1	protein_coding
ENSG00000166484	5598	MAPK7	17	mitogen-activated protein kinase 7	protein_coding
ENSG00000072210	224	ALDH3A2	17	aldehyde dehydrogenase 3 family member A2	protein_coding
ENSG00000108602	218	ALDH3A1	17	aldehyde dehydrogenase 3 family member A1	protein_coding
ENSG00000083290	9706	ULK2	17	unc-51 like autophagy activating kinase 2	protein_coding
ENSG00000108599	11216	AKAP10	17	A-kinase anchoring protein 10	protein_coding
ENSG00000128487	92521	SPECC1	17	sperm antigen with calponin homology and coiled-coil domains 1	protein_coding
ENSG00000205212	339184	CCDC144NL	17	coiled-coil domain containing 144 family, N-terminal like	protein_coding
ENSG00000124422	23326	USP22	17	ubiquitin specific peptidase 22	protein_coding
ENSG00000109016	25979	DHRS7B	17	dehydrogenase/reductase 7B	protein_coding
ENSG00000178307	8834	TMEM11	17	transmembrane protein 11	protein_coding
ENSG00000274180	256302	NATD1	17	N-acetyltransferase domain containing 1	protein_coding
ENSG00000034152	5606	MAP2K3	17	mitogen-activated protein kinase kinase 3	protein_coding
ENSG00000212719	339263	LINC02693	17	long intergenic non-protein coding RNA 2693	lncRNA
ENSG00000109046	26118	WSB1	17	WD repeat and SOCS box containing 1	protein_coding
ENSG00000141068	8844	KSR1	17	kinase suppressor of ras 1	protein_coding
ENSG00000168961	3965	LGALS9	17	galectin 9	protein_coding
ENSG00000232859	201229	LYRM9	17	LYR motif containing 9	protein_coding
ENSG00000087095	51701	NLK	17	nemo like kinase	protein_coding
ENSG00000109084	27346	TMEM97	17	transmembrane protein 97	protein_coding
ENSG00000109083	90410	IFT20	17	intraflagellar transport 20	protein_coding
ENSG00000109079	7126	TNFAIP1	17	TNF alpha induced protein 1	protein_coding
ENSG00000004142	26073	POLDIP2	17	DNA polymerase delta interacting protein 2	protein_coding
ENSG00000244045	147007	TMEM199	17	transmembrane protein 199	protein_coding
ENSG00000109103	9094	UNC119	17	unc-119 lipid binding chaperone	protein_coding
ENSG00000087111	94005	PIGS	17	phosphatidylinositol glycan anchor biosynthesis class S	protein_coding
ENSG00000109107	230	ALDOC	17	aldolase, fructose-bisphosphate C	protein_coding
ENSG00000076382	10615	SPAG5	17	sperm associated antigen 5	protein_coding
ENSG00000167524	124923	RSKR	17	ribosomal protein S6 kinase related	protein_coding
ENSG00000007202	9703	KIAA0100	17	KIAA0100	protein_coding
ENSG00000132581	6388	SDF2	17	stromal cell derived factor 2	protein_coding
ENSG00000109111	6830	SUPT6H	17	SPT6 homolog, histone chaperone and transcription elongation factor	protein_coding
ENSG00000167525	147011	PROCA1	17	protein interacting with cyclin A1	protein_coding
ENSG00000109113	83871	RAB34	17	RAB34, member RAS oncogene family	protein_coding
ENSG00000198242	6147	RPL23A	17	ribosomal protein L23a	protein_coding
ENSG00000160606	116238	TLCD1	17	TLC domain containing 1	protein_coding
ENSG00000160602	284086	NEK8	17	NIMA related kinase 8	protein_coding
ENSG00000076604	9618	TRAF4	17	TNF receptor associated factor 4	protein_coding
ENSG00000173065	55731	FAM222B	17	family with sequence similarity 222 member B	protein_coding
ENSG00000132591	26284	ERAL1	17	Era like 12S mitochondrial rRNA chaperone 1	protein_coding
ENSG00000132589	2319	FLOT2	17	flotillin 2	protein_coding
ENSG00000167536	147015	DHRS13	17	dehydrogenase/reductase 13	protein_coding
ENSG00000109118	57649	PHF12	17	PHD finger protein 12	protein_coding
ENSG00000196535	399687	MYO18A	17	myosin XVIIIA	protein_coding
ENSG00000108256	57532	NUFIP2	17	nuclear FMR1 interacting protein 2	protein_coding
ENSG00000160551	57551	TAOK1	17	TAO kinase 1	protein_coding
ENSG00000168792	116236	ABHD15	17	abhydrolase domain containing 15	protein_coding
ENSG00000167543	90313	TP53I13	17	tumor protein p53 inducible protein 13	protein_coding
ENSG00000108262	28964	GIT1	17	GIT ArfGAP 1	protein_coding
ENSG00000198720	124930	ANKRD13B	17	ankyrin repeat domain 13B	protein_coding
ENSG00000141298	85464	SSH2	17	slingshot protein phosphatase 2	protein_coding
ENSG00000176927	374786	EFCAB5	17	EF-hand calcium binding domain 5	protein_coding
ENSG00000126653	84081	NSRP1	17	nuclear speckle splicing regulatory protein 1	protein_coding
ENSG00000108576	6532	SLC6A4	17	solute carrier family 6 member 4	protein_coding
ENSG00000108578	642	BLMH	17	bleomycin hydrolase	protein_coding
ENSG00000108582	1362	CPD	17	carboxypeptidase D	protein_coding
ENSG00000108587	9527	GOSR1	17	golgi SNAP receptor complex member 1	protein_coding
ENSG00000176390	51379	CRLF3	17	cytokine receptor like factor 3	protein_coding
ENSG00000176208	79915	ATAD5	17	ATPase family AAA domain containing 5	protein_coding
ENSG00000172171	79736	TEFM	17	transcription elongation factor, mitochondrial	protein_coding
ENSG00000184060	55803	ADAP2	17	ArfGAP with dual PH domains 2	protein_coding
ENSG00000181481	84282	RNF135	17	ring finger protein 135	protein_coding
ENSG00000196712	4763	NF1	17	neurofibromin 1	protein_coding
ENSG00000185862	2124	EVI2B	17	ecotropic viral integration site 2B	protein_coding
ENSG00000172301	55352	COPRS	17	coordinator of PRMT5 and differentiation stimulator	protein_coding
ENSG00000108651	55813	UTP6	17	UTP6 small subunit processome component	protein_coding
ENSG00000178691	23512	SUZ12	17	SUZ12 polycomb repressive complex 2 subunit	protein_coding
ENSG00000185158	114659	LRRC37B	17	leucine rich repeat containing 37B	protein_coding
ENSG00000126858	55288	RHOT1	17	ras homolog family member T1	protein_coding
ENSG00000108666	64149	C17orf75	17	chromosome 17 open reading frame 75	protein_coding
ENSG00000010244	7756	ZNF207	17	zinc finger protein 207	protein_coding
ENSG00000108671	5717	PSMD11	17	proteasome 26S subunit, non-ATPase 11	protein_coding
ENSG00000176749	8851	CDK5R1	17	cyclin dependent kinase 5 regulatory subunit 1	protein_coding
ENSG00000176658	4642	MYO1D	17	myosin ID	protein_coding
ENSG00000006042	26022	TMEM98	17	transmembrane protein 98	protein_coding
ENSG00000132141	10693	CCT6B	17	chaperonin containing TCP1 subunit 6B	protein_coding
ENSG00000198783	91603	ZNF830	17	zinc finger protein 830	protein_coding
ENSG00000005156	3980	LIG3	17	DNA ligase 3	protein_coding
ENSG00000092871	117584	RFFL	17	ring finger and FYVE like domain containing E3 ubiquitin protein ligase	protein_coding
ENSG00000185379	5892	RAD51D	17	RAD51 paralog D	protein_coding
ENSG00000073536	54475	NLE1	17	notchless homolog 1	protein_coding
ENSG00000166750	162394	SLFN5	17	schlafen family member 5	protein_coding
ENSG00000172716	91607	SLFN11	17	schlafen family member 11	protein_coding
ENSG00000172123	55106	SLFN12	17	schlafen family member 12	protein_coding
ENSG00000267321	NA	SNHG30	17	small nucleolar RNA host gene 30	lncRNA
ENSG00000108733	5193	PEX12	17	peroxisomal biogenesis factor 12	protein_coding
ENSG00000006125	163	AP2B1	17	adaptor related protein complex 2 subunit beta 1	protein_coding
ENSG00000270647	8148	TAF15	17	TATA-box binding protein associated factor 15	protein_coding
ENSG00000271503	6352	CCL5	17	C-C motif chemokine ligand 5	protein_coding
ENSG00000276409	6358	CCL14	17	C-C motif chemokine ligand 14	protein_coding
ENSG00000273611	9326	ZNHIT3	17	zinc finger HIT-type containing 3	protein_coding
ENSG00000278259	80179	MYO19	17	myosin XIX	protein_coding
ENSG00000277161	284098	PIGW	17	phosphatidylinositol glycan anchor biosynthesis class W	protein_coding
ENSG00000278311	79893	GGNBP2	17	gametogenetin binding protein 2	protein_coding
ENSG00000278535	79154	DHRS11	17	dehydrogenase/reductase 11	protein_coding
ENSG00000278619	79922	MRM1	17	mitochondrial rRNA methyltransferase 1	protein_coding
ENSG00000275700	26574	AATF	17	apoptosis antagonizing transcription factor	protein_coding
ENSG00000278540	31	ACACA	17	acetyl-CoA carboxylase alpha	protein_coding
ENSG00000276234	6871	TADA2A	17	transcriptional adaptor 2A	protein_coding
ENSG00000276023	11072	DUSP14	17	dual specificity phosphatase 14	protein_coding
ENSG00000275066	11276	SYNRG	17	synergin gamma	protein_coding
ENSG00000278053	11056	DDX52	17	DExD-box helicase 52	protein_coding
ENSG00000278845	84311	MRPL45	17	mitochondrial ribosomal protein L45	protein_coding
ENSG00000274211	30837	SOCS7	17	suppressor of cytokine signaling 7	protein_coding
ENSG00000275832	57636	ARHGAP23	17	Rho GTPase activating protein 23	protein_coding
ENSG00000273604	100170841	EPOP	17	elongin BC and polycomb repressive complex 2 associated protein	protein_coding
ENSG00000275023	4302	MLLT6	17	MLLT6, PHD finger containing	protein_coding
ENSG00000277972	284106	CISD3	17	CDGSH iron sulfur domain 3	protein_coding
ENSG00000277258	7703	PCGF2	17	polycomb group ring finger 2	protein_coding
ENSG00000277791	5691	PSMB3	17	proteasome subunit beta 3	protein_coding
ENSG00000276293	8396	PIP4K2B	17	phosphatidylinositol-5-phosphate 4-kinase type 2 beta	protein_coding
ENSG00000273559	54883	CWC25	17	CWC25 spliceosome associated protein homolog	protein_coding
ENSG00000125691	9349	RPL23	17	ribosomal protein L23	protein_coding
ENSG00000002834	3927	LASP1	17	LIM and SH3 protein 1	protein_coding
ENSG00000263874	NA	LINC00672	17	long intergenic non-protein coding RNA 672	protein_coding
ENSG00000067191	782	CACNB1	17	calcium voltage-gated channel auxiliary subunit beta 1	protein_coding
ENSG00000108298	6143	RPL19	17	ribosomal protein L19	protein_coding
ENSG00000108306	84961	FBXL20	17	F-box and leucine rich repeat protein 20	protein_coding
ENSG00000125686	5469	MED1	17	mediator complex subunit 1	protein_coding
ENSG00000167258	51755	CDK12	17	cyclin dependent kinase 12	protein_coding
ENSG00000131748	10948	STARD3	17	StAR related lipid transfer domain containing 3	protein_coding
ENSG00000161395	93210	PGAP3	17	post-GPI attachment to proteins 3	protein_coding
ENSG00000141736	2064	ERBB2	17	erb-b2 receptor tyrosine kinase 2	protein_coding
ENSG00000141741	84299	MIEN1	17	migration and invasion enhancer 1	protein_coding
ENSG00000073605	55876	GSDMB	17	gasdermin B	protein_coding
ENSG00000172057	94103	ORMDL3	17	ORMDL sphingolipid biosynthesis regulator 3	protein_coding
ENSG00000108344	5709	PSMD3	17	proteasome 26S subunit, non-ATPase 3	protein_coding
ENSG00000108342	1440	CSF3	17	colony stimulating factor 3	protein_coding
ENSG00000008838	9862	MED24	17	mediator complex subunit 24	protein_coding
ENSG00000126351	7067	THRA	17	thyroid hormone receptor alpha	protein_coding
ENSG00000126368	9572	NR1D1	17	nuclear receptor subfamily 1 group D member 1	protein_coding
ENSG00000188895	339287	MSL1	17	MSL complex subunit 1	protein_coding
ENSG00000108349	22794	CASC3	17	CASC3 exon junction complex subunit	protein_coding
ENSG00000108352	51195	RAPGEFL1	17	Rap guanine nucleotide exchange factor like 1	protein_coding
ENSG00000171475	147179	WIPF2	17	WAS/WASL interacting protein family member 2	protein_coding
ENSG00000094804	990	CDC6	17	cell division cycle 6	protein_coding
ENSG00000131759	5914	RARA	17	retinoic acid receptor alpha	protein_coding
ENSG00000265666	NA	RARA-AS1	17	RARA antisense RNA 1	lncRNA
ENSG00000131747	7153	TOP2A	17	DNA topoisomerase II alpha	protein_coding
ENSG00000141753	3487	IGFBP4	17	insulin like growth factor binding protein 4	protein_coding
ENSG00000073584	6605	SMARCE1	17	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	protein_coding
ENSG00000186395	3858	KRT10	17	keratin 10	protein_coding
ENSG00000167920	147184	TMEM99	17	transmembrane protein 99 (putative)	lncRNA
ENSG00000171346	3866	KRT15	17	keratin 15	protein_coding
ENSG00000171345	3880	KRT19	17	keratin 19	protein_coding
ENSG00000173812	10209	EIF1	17	eukaryotic translation initiation factor 1	protein_coding
ENSG00000173801	3728	JUP	17	junction plakoglobin	protein_coding
ENSG00000141696	10609	P3H4	17	prolyl 3-hydroxylase family member 4 (non-enzymatic)	protein_coding
ENSG00000141756	60681	FKBP10	17	FKBP prolyl isomerase 10	protein_coding
ENSG00000141698	115024	NT5C3B	17	5'-nucleotidase, cytosolic IIIB	protein_coding
ENSG00000178502	55175	KLHL11	17	kelch like family member 11	protein_coding
ENSG00000131473	47	ACLY	17	ATP citrate lyase	protein_coding
ENSG00000204815	83538	TTC25	17	tetratricopeptide repeat domain 25	protein_coding
ENSG00000173786	1267	CNP	17	2',3'-cyclic nucleotide 3' phosphodiesterase	protein_coding
ENSG00000168259	7266	DNAJC7	17	DnaJ heat shock protein family (Hsp40) member C7	protein_coding
ENSG00000168256	28511	NKIRAS2	17	NFKB inhibitor interacting Ras like 2	protein_coding
ENSG00000108771	79132	DHX58	17	DExH-box helicase 58	protein_coding
